id,title,link,content,gold_label
793,پنجاب میں تھیٹر ڈراموں کو مہذب بنانے کیلئے ایڈوائزری کمیٹی تشکیل,https://urdu.dunyanews.tv/index.php/ur/Entertainment/849285,لاہور: (دنیا نیوز) پنجاب میں تھیٹر ڈراموں کو مہذب، فیملی اور ثقافتی بنانے کیلئے ایڈوائزری کمیٹی تشکیل دے دی گئی۔ وزیراطلاعات عظمٰی بخاری نے پنجاب میں تھیٹر ڈراموں کے معیار میں بہتری کے لئے ایڈوائزری کمیٹی تشکیل دی ہے، کمیٹی کی سربراہی صوبائی سیکرٹری اطلاعات طاہر رضا ہمدانی کریں گے۔ ایڈوائزری کمیٹی میں سینئر اداکار سہیل احمد، نسیم وکی، ناصر چنیوٹی، سلیم البیلا، قیصر پیا، افتخار ٹھاکر، ماجد خان شامل ہیں، تھیٹر ایڈوائزری کمیٹی 15 دن میں اپنی سفارشات جمع کرائے گی۔ اِس حوالے سے عظمٰی بخاری نے سینئر اداکاروں سے ملاقات بھی کی اور بتایا کہ 20 اور 21 نومبر کو تھیٹر فیسٹیول بھی منعقد کیا جا رہا ہے۔,Entertainment
794,منفرد اسلوب کے شاعر جون ایلیا کو دنیا سے رخصت ہوئے 21 برس بیت گئے,https://urdu.dunyanews.tv/index.php/ur/Entertainment/849236,کراچی: (دنیا نیوز) منفرد اسلوب کے شاعر جون ایلیا کو دنیا سے رخصت ہوئے 21 برس بیت گئے۔ بھارت کے شہر امروہہ کے ایک علمی و ادبی گھرانے میں پیدا ہونے والے جون ایلیا عربی، فارسی اور انگریزی زبانوں پر عبور رکھتے تھے انہوں نے اپنی شاعری سے قدامت پسندی کو چیلنج کیا۔ اقدار شکن، باغی، تیکھا مزاج اور حساس طبعیت کے مالک جون صرف غزل نہيں کہتے تھے بلکہ خود غزل بن جاتے تھے، يعنی جو شعر کہا ويسا ہی انداز اپنا ليا، اردو ادب کے منفرد شاعر جون ایلیا نے اپنی شاعری سے اردو ادب کو نیا رنگ دیا، ان کی شاعری اور فلسفے کی گونج آج بھی زندہ ہے۔ جون ایلیا کے شعری مجموعوں میں ’’شاید‘‘، ’’گویا‘‘ اور ’’گمان‘‘ شامل ہیں اور ان کی زندگی کی تلخیاں ان کی شاعری میں جا بجا بکھری ہوئی ہیں، ان کے اشعار ہر دور میں سامعین کے دلوں کو چھو جاتے ہیں۔ آج 21 سال گزر جانے کے باوجود جون ایلیا کی مقبولیت میں اضافہ ہو رہا ہے اور وہ اپنی شاعری کے ذریعے ہمیشہ یاد رہیں گے۔,Entertainment
795,بھارتی اداکار شاہ رخ خان کو فون کال پر قتل کی دھمکی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/849196,ممبئی: (ویب ڈیسک) معروف بھارتی اداکار شاہ رخ خان کو قتل کر دینے کی دھمکی موصول ہوئی ہے۔ بھارتی میڈیا رپورٹس کے مطابق بالی ووڈ اداکار شاہ رخ خان کو دھمکی آمیز کال موصول ہونے کے بعد ممبئی پولیس نے مقدمہ درج کر لیا، ممبئی میں شاہ رخ خان کے پروڈکشن ہاؤس کو دھمکی آمیز کال موصول ہوئی، جس میں انہیں جان سے مار نے کی دھمکی دی گئی۔ میڈیا رپورٹ کے مطابق آنے والی فون کال جس نمبر سے آئی وہ چھتیس گڑھ کے علاقے رائے پور میں فیضان کے نام سے رجسٹرڈ اور فعال ہے، شاہ رخ خان کی ٹیم نے اس حوالے سے ممبئی پولیس باندرہ سٹیشن میں مقدمہ درج کرا دیا۔ پولیس کے مطابق رائے پور چھتیس گڑھ کے رہنے والے فیضان نامی نوجوان نے مبینہ طور پر 50 لاکھ روپے تاوان کا مطالبہ بھی کیا۔ میڈیا رپورٹ میں مزید بتایا کہ کال 5 نومبر کو دوپہر 1:20 پر کی گئی تھی اور اس کی لوکیشن ایک فعال فون نمبر کے ذریعے ٹریس کی گئی تھی، فون کرنے والے نے تاوان ادا نہ کرنے پر خان کو نقصان پہنچانے کی دھمکی دی۔ واضح رہے کہ گزشتہ سال اکتوبر میں بھی شاہ رخ خان کو ان کی فلموں پٹھان اور جوان کی کامیابی کے بعد جان سے مارنے کی دھمکی ملی تھی جس کی وجہ سے ممبئی پولیس نے ان کی سکیورٹی کو بڑھا دیا تھا۔ یاد رہے کہ اس سے قبل بالی وڈ کے سُپرسٹار سلمان خان کو بھی لارنس بشنوئی گینگ کی جانب سے ایک بار پھر قتل کی دھمکی موصول ہو چکی ہے۔,Entertainment
796,ماہرہ خان کو برطانوی پارلیمنٹ نے ایوارڈ سے نواز دیا,https://urdu.dunyanews.tv/index.php/ur/Entertainment/849052,لندن: (حسیب ارسلان) برطانوی پارلیمنٹ نے پاکستان شوبز انڈسٹری کی معروف اداکارہ ماہرہ خان کی ثقافتی خدمات کا اعتراف کرتے ہوئے انہیں ایوارڈ سے نواز دیا۔ ماہرہ خان نے انسٹا گرام سٹوری میں برطانوی پارلیمنٹ کی جانب سے ایوارڈ دیئے جانے کی پوسٹ شیئر کرتے ہوئے اس پر فخر کا اظہار بھی کیا۔ برطانوی پارلیمنٹ کی جانب سے سپر سٹار اداکارہ کو ان کی عالمی سینما میں خدمات اور ثقافتی سفیر کے طور پر اہم کردار ادا کرنے کی وجہ سے ایوارڈ سے نوازا گیا۔ ماہرہ خان کو ایوارڈ دینے کی تقریب برطانیہ کے ایوان زیریں (ہاؤس آف کامنز) کے چیمبر میں منعقد ہوئی، تقریب کی میزبانی پاکستانی نژاد برطانوی رکن پارلیمنٹ افضل خان نے کی جبکہ تقریب میں مختلف پارٹیوں کے ارکان نے شرکت کی۔ ماہرہ خان کو ایوارڈ سے نوازے جانے کی تقریب میں پاکستانی ہائی کمشنر کی اہلیہ ڈاکٹر سارہ نعیم، لیبر ایشیئن سوسائٹی کے چیئرمین عطا حق، وزیر تجارت و سرمایہ کاری شفیق شہزاد، لیبر ایشیئن سوسائٹی کے کو چیئر منیش تیواری اور سامارا ایونٹس یو کے کی سی ای او ماریہ سرویا سمیت اہم شخصیات اور کمیونٹی رہنما نے شرکت کی۔۔ اداکارہ نے ایوارڈز تقریب سے خطاب کرتے ہوئے برطانوی پارلیمنٹ کا شکریہ ادا کیا اور اپنی خدمات کے اعتراف کو اپنے لیے باعث فخر قرار دیا۔ ماہرہ خان نے بطور اداکارہ پیش آنے والی مشکلات کا بھی ذکر کیا اور بتایا کہ کس طرح انہوں نے صنفی تفریق کا سامنا بھی کیا لیکن انہوں نے ہمت نہیں ہاری اور اپنا مقام بنا کر دکھایا۔ ماہرہ خان نے بعد ازاں ایوارڈ ملنے کے بعد متعدد ارکان پارلیمنٹ، سیاست دانوں، سماجی کارکنان اور صحافیوں کے ساتھ تصاویر بھی بنوائیں۔ ماہرہ خان کو برطانوی پارلیمنٹ کی جانب سے خدمات کے اعتراف میں اعلیٰ ایوارڈ سے نوازے جانے پر شوبز شخصیات نے بھی اداکارہ کو مبارک باد پیش کی۔,Entertainment
797,اداکارہ لائبہ خان نے عمرے کی سعادت حاصل کرلی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848786,مکہ مکرمہ: (ویب ڈیسک) پاکستانی اداکارہ لائبہ خان نے اپنی فیملی کے ہمراہ عمرے کی سعادت حاصل کرلی۔ لائبہ خان نے عمرہ ادائیگی اور مقدس مقامات کی زیارت کی تصاویر سوشل میڈیا پر شیئر کیں جس میں ان کے ساتھ بہن ایمان خان اور والدین موجود ہیں۔ لائبہ خان نے اپنے اہل خانہ کے ہمراہ مختلف تصاویر شیئر کیں جن میں سے ایک میں وہ فلسطین کی ثقافت کی ترجمانی کرنے والا رومال کفیہ کاندھوں پر ڈالے خانہ کعبہ کے آگے کھڑی ہیں۔ اس کے علاوہ انہوں نے اپنے والدین کے ساتھ مسجد نبویﷺ سمیت مختلف مقامات پر بنائی گئی تصاویر بھی شیئر کیں۔ اداکارہ لائبہ خان کو عمرے کی سعادت حاصل کرنے پر مداحوں نے مبارک باد دی اور دعاؤں میں یاد رکھنے کی اپیل بھی کی۔,Entertainment
798,فاطمہ ثنا کا خطرناک بیماری میں مبتلا رہنے کا انکشاف,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848784,ممبئی: (ویب ڈیسک) بالی ووڈ کی کامیاب فلم ’دنگل‘ کی اداکارہ فاطمہ ثنا شیخ نے مرگی کی خطرناک بیماری میں مبتلا رہنے کا انکشاف کر دیا۔ حال ہی میں بھارتی میڈیا سے گفتگو کے دوران اداکارہ فاطمہ ثنا شیخ نے انکشاف کیا کہ مجھے  فلم دنگل کے دوران مرگی کی تشخیص ہوئی تھی جس کے بعد  میں اتنی خوفزدہ ہوگئی کہ میں نے  تقریبات میں جانا چھوڑ دیا۔ فاطمہ ثنا  نے اپنے مرض کو قبول کرنے کے لیے کی گئی جدوجہد پر بات کرتے ہوئے کہا کہ میں اس مرض کو قبول کرنے کیلئے تیار نہیں تھی لہٰذا میں نے  اس کیلئے علاج بھی نہیں کروایا، مجھے ڈر تھا کہ کہیں لوگوں کو اسکا پتہ نہ لگ جائے کیونکہ مرگی کے مریضوں کیلئے سوچا جاتا ہے کہ آپ یا تو منشیات لے رہے ہیں یا پھر  توجہ حاصل کرنے کیلئے یہ سب کررہے ہیں۔ فاطمہ ثنا نے  اپنی بیماری کے حوالے سے اعتراف کرتے ہوئے کہا کہ مجھے  ہفتے میں ایک یا دو مرتبہ  دورے پڑتے تھے جس کی وجہ سے میں تقریبات میں  نہیں جاتی تھی، زیادہ روشنی مرگی کے مریضوں میں دورے پڑنے کا سبب بن سکتی ہے لیکن ایسا ہر بار ضروری نہیں مگر میں اتنی خوفزدہ تھی کہ  میں نے تقریبات اور سکریننگ میں جانا چھوڑ دیا۔ اداکارہ نے مزید بتایا کہ میں نے اپنی بیماری کا ذکر پاپارازی سے کیا اور پھر انہوں نے  میری تصاویر بغیر فلیش لینا شروع کیں تاہم  اس سب کے باوجود میں اپنی روٹین بہت اچھے سے مینیج کرتی رہی ہوں۔,Entertainment
799,امریکی صدارتی انتخابات: پاکستانی اداکارہ ریما نے بھی ووٹ کاسٹ کر دیا,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848783,نیویارک: (ویب ڈیسک) لالی ووڈ کی ماضی کی معروف اداکارہ ریما نے امریکا میں جاری انتخابات میں اپنا ووٹ کاسٹ کر دیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹا گرام پر اداکارہ ریما نے ووٹ ڈالنے کے بعد اپنے شوہر کے ہمراہ تصویر شیئر کی ہے۔ اداکارہ ریما نے اپنی پوسٹ کے کیپشن میں بتایا کہ انہوں نے اپنے شوہر کے ساتھ امریکی صدارتی انتخابات میں اپنا ووٹ ڈال دیا ہے۔ اس کے ساتھ ہی انہوں نے یو ایس الیکشن، ووٹ 2024 کے ہیش ٹیگ کا بھی اضافہ کیا ہے۔ ماضی کی اداکارہ نے اس حوالے سے مختلف انسٹا سٹوریز بھی شیئر کی ہیں جن میں انہیں ووٹ کاسٹ کرتے ہوئے دیکھا جا سکتا ہے۔,Entertainment
800,احسن خان کی کرس گیل کیساتھ ڈانس کی ویڈیو وائرل,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848682,دبئی: (دنیا نیوز) پاکستانی اداکار احسن خان کی ویسٹ انڈیز سابق کرکٹر کرس گیل کے ساتھ ڈانس کرتے ویڈیو وائرل ہوگئی۔ اداکار احسن خان کی ویسٹ انڈیز کرکٹر کرس گیل سے دبئی میں ملاقات ہوئی، پاکستانی اداکار اور ویسٹ انڈیز کے سکسر مشین کرس گیل ایک دوسرے میں گھل مل گئے۔ اداکار احسن خان اور کرکٹر کرس گیل نے ایک دوسرے کے ساتھ ڈنر بھی کیا۔ A post shared by Ahsan Khan (@khanahsanofficial),Entertainment
801,ایسا شوہر چاہیے جو ناز نخرے اٹھا سکے: مہوش حیات,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848655,لاہور: (ویب ڈیسک) معروف پاکستانی اداکارہ مہوش حیات نے شریک حیات میں پائی جانیوالی خوبیاں بتا دیں۔ حال ہی میں اداکارہ مہوش حیات نجی ٹی وی کے مارننگ شو میں بطور مہمان شریک ہوئیں جہاں انہوں نے نجی زندگی، کیریئر اور شادی سمیت مختلف موضوعات پر کھل کر اظہار خیال کیا۔ پروگرام کے دوران شادی سے متعلق پوچھے گئے ایک سوال کے جواب میں مہوش حیات کا کہنا تھا کہ بہت سارے رشتے آتے رہے ہیں، پہلے میں صاف انکار کر دیتی تھی اور کہتی تھی کہ  ابھی مجھے شادی نہیں کرنی لیکن اب ایسا نہیں ہے۔ انہوں نے کہا کہ اب میں گزشتہ دو اڑھائی سال سے شادی کا سوچ رہی ہوں اور میرا خیال ہے اگر اچھا جیون ساتھی مل جائے تو شادی کی جا سکتی ہے، یہ اچھا عمل ہے۔ شوہر میں پائی جانیوالی خصوصیات سے متعلق پوچھے گئے ایک سوال کے جواب میں اداکارہ کا کہنا تھا کہ   میں ایسے شخص سے شادی کروں گی جو سمجھدار ہو، ذہنی طور پر پختہ ہو اور سب سے اہم بات یہ کہ وہ شوبز کے معاملات کو سمجھتا ہو تاکہ مجھے شادی کے بعد مسائل کا سامنا نہ کرنا پڑے۔ اداکارہ کا کہنا تھا کہ  شادی کے بعد بھی شوبز انڈسٹری میں کام کرتی رہوں گی، اس لیے ایسے شخص سے شادی کروں گی جو شوبز کو سمجھتا ہو اور بطور اداکارہ میرے کردار کو سمجھ پائے۔ مہوش حیات نے کہا کہ لازمی نہیں کہ میرا ہونے والا شوہر بہت زیادہ امیر ہو لیکن معاشی طور پر مستحکم ہونا چاہیے تاکہ میرے کچھ ناز نخرے اٹھا سکے۔,Entertainment
802,سمانتھا پربھو کا فلموں میں اپنی ناکامی کا اعتراف,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848582,"ممبئی: (ویب ڈیسک) تامل فلم انڈسٹری کی معروف اداکارہ سمانتھا رتھ پربھو نے اپنی آخری چند فلموں کے بارے میں بات کرتے ہوئے بطور اداکارہ اپنی ناکامی قبول کر لی۔ اداکارہ نے انسٹاگرام پر مداحوں کے ساتھ سوال جواب کا سیشن رکھا  جس میں انہوں نے ماضی میں ""کچھ غلطیاں"" کرنے کا اعتراف کیا۔ سمانتھا رتھ پربھو نے اعتراف کیا کہ وہ پچھلی فلموں میں شاید اپنی بہترین کارکردگی نہیں دے سکیں تاہم اب وہ اپنے نئے پراجیکٹ پر بہت محنت کر رہی ہیں۔ اداکارہ نے بتایا کہ نیا پراجیکٹ ان کیلئے ایک بڑا چیلنج ہے کیونکہ یہ شاید ان کی زندگی کا سب سے پیچیدہ اور مشکل کردار ہے۔ ایک شخص نے اداکارہ سے سوال کیا کہ کیا آپ ہمیں بتا سکتی ہیں کہ آپ نے اپنے کردار کیلئے کتنی محنت کی ہے اور آپ کا کردار کیسا نظر آئے گا؟ سمانتھا نے جواب دیا کہ میں نے اپنے آپ سے وعدہ کیا ہے کہ میں ہر کردار کے ساتھ اپنے آپ کو چیلنج کروں گی، ہر چیلنج پچھلے سے زیادہ مشکل ہو گا، میں مانتی ہوں کہ میں نے ماضی میں کچھ غلطیاں کیں اور چیزیں واقعی کام نہیں آئیں میں ناکامی کو قبول کرتی ہوں، میں یہ قبول کرتی ہوں کہ میں اپنی آخری چند فلموں میں شاید اپنی بہترین کارکردگی نہیں دے سکی۔",Entertainment
803,بھارتی اداکارہ ثنا سلطان کا مدینہ منورہ میں نکاح، تصاویر وائرل,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848581,مدینہ منورہ: (ویب ڈیسک) بھارتی اداکارہ اور سوشل میڈیا انفلوئنسر ثنا سلطان کے نکاح کی تقریب مدینہ منورہ میں ہوئی جس کی تصاویر سوشل میڈیا پر وائرل ہو گئیں۔ بگ باس او ٹی ٹی 3 میں شرکت کرکے شہرت حاصل کرنے والی اداکارہ ثنا سلطان نے محمد واجد سے نکاح کیا ہے، ان کے نکاح کی تقریب مدینہ منورہ میں ہوئی جو ایک انتہائی ذاتی نوعیت کی تقریب تھی۔ ثنا سلطان نے اپنی شادی کی تقریب کی تصاویر اپنے انسٹاگرام اکاؤنٹ پر شیئر کی ہیں اور ساتھ ہی طویل کیپشن بھی لکھا۔ اداکارہ نے اپنی پوسٹ میں اپنے شوہر کے بارے میں زیادہ کچھ نہیں بتایا مگر چند الفاظ کے ذریعے اپنی خوشی کا بھرپور اظہار کیا۔ A post shared by (@sanakhan00) انہوں نے لکھا کہ الحمداللہ! میں عاجزی اور خوشی کے ساتھ شیئر کر رہی ہوں کہ مجھے مدینہ جیسی پاکیزہ اور مقدس جگہ پر اپنے واجد جی کے ساتھ نکاح کی سعادت حاصل ہوئی ہے۔ ثنا نے مزید لکھا کہ دوست سے زندگی کے ساتھی بننے کا ہمارا سفر محبت، صبر اور ایمان کا ثبوت ہے، اس کے علاوہ ثنا سلطان نے اپنے نکاح کی ویڈیو بھی شیئر کی ہے۔ A post shared by (@sanakhan00) اداکارہ کو ان کے دوستوں اور مداحوں کی جانب سے مبارکبادیں دینے کا سلسلہ بھی جاری ہے، اس کے علاوہ متعدد سوشل میڈیا سٹارز نے بھی اداکارہ کو نکاح کی مبارکباد دی۔,Entertainment
804,معروف ہدایتکار شباب کیرانوی کو دنیا سے رخصت ہوئے 42 برس بیت گئے,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848534,لاہور: (دنیا نیوز) معروف فلمساز اور ہدایت کار شباب کیرانوی کو دنیا سے رخصت ہوئے 42 برس بِیت گئے۔ 1925ء میں بھارتی ریاست اترپردیش میں پیدا ہونے والے معروف فلم ساز اور ہدایت کار شباب کیرانوی کا اصل نام حافظ نذیر احمد تھا، شباب کیرانوی کو سماجی موضوعات پر فلمیں بنانے میں ملکہ حاصل تھا، بطور فلمساز ان کی پہلی فلم ’’جلن‘‘ تھی، ان کی نمایاں فلموں میں ’’ٹھنڈی سڑک‘‘، ’’گلبدن‘‘، ’’چودھری‘‘، ’’تیس مار خان‘‘، ’’سجن بیلی‘‘، ’’شمع محبت‘‘ اور ’’سہیلی‘‘ شامل ہیں۔ فلم ’’ثریا‘‘ سے شباب کیرانوی نے ہدایت کاری کا آغاز کیا، سپرہٹ فلم ’’مہتاب‘‘ سے انہیں بریک تھرو ملا اور پھر فلموں کی پے در پے کامیابیوں سے قدرت ایسی مہربان ہوئی کہ ایک فلم سٹوڈیو کے مالک بن گئے۔ بطور ہدایتکار شباب کیرانوی کی کامیاب اور گھریلو موضوعات پر بنی فلموں کی ایک لمبی فہرست ہے، ان فلموں میں ’’ماں کے آنسو’’، ’’نوکر‘‘، ’’شمع‘‘، ’’انسانیت‘‘، ’’من کی جیت‘‘ اور ’’میرانام ہے محبت‘‘ بھی شامل ہیں، بطور نغمہ نگار شباب کیرانوی نے فلموں کے ذریعے بے شمار سپر ہٹ گیت شائقین موسیقی کو دیئے، ان کی نغماتی فلم آئینہ اور صورت نے کامیابی کے اگلے پچھلے تمام ریکارڈ توڑ دیئے۔ شباب کیرانوی کو بہترین ہدایت کاری پر 2 بار نگار ایوارڈ سے نوازا گیا، معروف فلمساز کی طبیعت پر شعر وادب کے گہرے اثرات تھے ان کے ادبی 2 شعری مجموعے اور درجن کے قریب ناول منظر پر آئے۔ ہدایت کار شباب کیرانوی 5 نومبر 1982 کو انتقال کر گئے اور لاہور میں شباب فلم سٹوڈیوز کے احاطے میں ہی آسودۂ خاک ہیں۔,Entertainment
805,امریکی میوزک پروڈیوسر و موسیقار کوئنسی جونز چل بسے,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848424,نیویارک: (ویب ڈیسک) امریکی میوزک پروڈیوسر و موسیقار کوئنسی جونز انتقال کرگئے۔ کوئنسی جونز نے مائیکل جیکسن کے ساتھ مل کر پاپ میوزک کو نئی شکل دی، آنجہانی موسیقار کی مائیکل جیکسن کے ساتھ مل کر بنائی گئی میوزک البم تھرلر کی 70 ملین سے زائد کاپیاں فروخت ہوچکی ہیں۔ کوئنسی جونز نے اپنے 70 سالہ کیریئر میں 28 گریمی اور 1992ء میں گریمی لیجنڈ ایوارڈ اپنے نام کیے۔,Entertainment
806,اداکارہ نعیمہ بٹ نے اپنے لمبے گھنے بالوں کا راز بتا دیا,https://urdu.dunyanews.tv/index.php/ur/Entertainment/848634,لاہور: (ویب ڈیسک) اداکارہ نعیمہ بٹ اپنے لمبے بالوں کی وجہ سے سب کی توجہ کا مرکز بنی ہوئی ہیں اور اب انہوں نے اپنے لمبے، گھنے بالوں کا راز بھی بتا دیا ہے۔ حال ہی میں نعیمہ بٹ نے نجی ٹی وی چینل کے شو میں شرکت کی جہاں میزبان نے اداکارہ سے لمبے بالوں کا راز پوچھا۔ اس پر نعیمہ بٹ نے اپنے لمبے بالوں کو اللہ کی طرف سے تحفہ قرار دیا اور بتایا کہ بالوں کا تعلق خاندان سے بھی جڑا ہوتا ہے، جینز میں ہونے کے سبب بال اچھے ہیں۔ اداکارہ نے بتایا کہ اچھی خوراک، زیادہ پانی پینے، وٹامنز کا استعمال اور بالوں کی دیکھ بھال بھی بال لمبے اور گھنے ہونے کی وجہ بنتے ہیں۔ میزبان نے ایک اور سوال پوچھا کہ کیا بالی ووڈ کنگ شاہ رخ خان کے ساتھ کام کرنے پر بال کٹوادیں گی؟ اس کے جواب میں نعیمہ بٹ نے کہا کہ شاہ رخ خان کیلئے تھوڑے سے بال کٹوا سکتی ہوں۔ واضح رہے کہ اس سے قبل اداکارہ نے انٹرویو میں بتایا تھا کہ انڈسٹری میں ان کے بالوں کی وجہ سے بہت مسائل ہیں، سٹائلنگ کی وجہ سے بال کاٹنے کا کہا جاتا ہے لیکن وہ ایسی باتوں پر کان نہیں دھرتیں۔,Entertainment
807,امریکی اداکار 'جان کراسنسکی' 2024 کے پرکشش مرد قرار,https://urdu.dunyanews.tv/index.php/ur/Entertainment/850329,نیویارک: ( ویب ڈیسک) امریکی میگزین نے سال 2024 کے پرکشش مرد کا اعلان کر دیا، امریکی اداکار جان کراسنسکی سرفہرست آگئے۔ غیر ملکی میڈیا رپورٹس کے مطابق امریکا کے معروف میگرین  People magazine’ نے امریکی اداکار جان کراسنسکی کو 2024 کا پرکشش مرد قرار دیا ہے، اس سال کے پرکشش مرد کے ٹائٹل کا اعلان  گزشتہ رات دی لیٹ شو وِد اسٹیفن کولبرٹ کے دوران کیا گیا۔ 45 سالہ جان کراسنسکی  People magazine’ کی جانب سے  2024  کے پرکشش مرد کا اعزاز حاصل کرنے پر خوش ہونے کے ساتھ تھوڑے حیران بھی ہوئے۔ جان کراسنسکی اداکاری کرنے کے ساتھ ہدایتکار بھی ہیں۔انہوں  نے برطانوی اداکارہ ایملی بلنٹ سے شادی کی اور جوڑے کے 2 بچے ہیں۔ واضح رہے کہ گزشتہ سال امریکی اداکار پیٹرک ڈیمپسی نے یہ اعزاز حاصل کیا تھا جبکہ بریڈ پِٹ اور مائیکل جارڈن بھی دنیا کے پرکشش مرد قرار دیے جاچکے ہیں۔,Entertainment
808,مرد کے پاس پیسہ اور تمیز ہے تو 4 شادیاں کر لے: حرا سومرو,https://urdu.dunyanews.tv/index.php/ur/Entertainment/850236,لاہور: (ویب ڈیسک) پاکستان شوبز انڈسٹری کی معروف اداکارہ حرا سومرو نے کہا ہے کہ اگر مرد کے پاس پیسہ اور تمیز ہے تو 4 شادیاں کر لے۔ حال ہی میں اداکارہ حرا سومرو نے ایک پوڈکاسٹ میں گفتگو کرتے ہوئے  مردوں کے دوسری شادی کے حق کے بارے میں اپنی رائے کا اظہار کیا۔ ان کا کہنا تھا کہ اگر کوئی مرد اپنی بیوی کی جذباتی اور مالی ضروریات کو پورا کر رہا ہے اور دوسری شادی کا ارادہ رکھتا ہے تو عورت کو اس پر اعتراض نہیں ہونا چاہیے۔ اداکارہ کے مطابق عورت کو کسی بھی طرح سے مرد پر انحصار نہیں کرنا چاہیے اور اگر وہ چار شادیوں کا ارادہ رکھتا ہے تو اسے اس کی پرواہ نہیں کرنی چاہیے۔ حرا سومرو نے مزید کہا کہ اگر ان کا اپنا شوہر دوسری شادی کرنے کا فیصلہ کرتا ہے اور ان کی اور بچوں کی ضروریات کو سمجھ کر انہیں پورا کرتا ہے تو انہیں اس فیصلے پر کوئی اعتراض یا دکھ محسوس نہیں ہوگا کیونکہ ان کا شوہر ان کی دیکھ بھال کر رہا ہے اور اگر اسلام اسے 4 شادیوں کی اجازت دیتا ہے تو بیویاں نہیں روک سکتیں۔,Entertainment
809,خود کو پیدائشی نہیں شعوری مسلمان سمجھتا ہوں: حمزہ علی عباسی,https://urdu.dunyanews.tv/index.php/ur/Entertainment/849995,لاہور: (ویب ڈیسک) پاکستان شوبز انڈسٹری کے معروف اداکار حمزہ علی عباسی نے کہا ہے کہ میں پیدائشی مسلمان نہیں ہوں بلکہ میں خود کو شعوری مسلمان سمجھتا ہوں۔ حال ہی میں اداکار حمزہ علی عباسی نے ایک پوڈ کاسٹ میں بطور مہمان شرکت کی اور اپنی نجی زندگی کے حوالے سے کھل کر بات چیت کی۔ انہوں نے ایک سوال کا جواب دیتے ہوئے کہا کہ میں خود کو پیدائشی طور پر مسلمان نہیں سمجھتا بلکہ شعوری مسلمان سمجھتا ہوں جو دین کو سمجھ کر اس کی پیروی کرتا ہے۔ اداکار کا کہنا ہے کہ ہاں میں ایک مسلمان گھرانے میں پیدا ہوا، میں پہلے سے ایک مسلمان تھا لیکن اب میں جو زندگی گزار رہا ہوں وہ میری اپنی مرضی کی ہے، میں نے تمام مذاہب کا مطالعہ کرنے کے بعد اسلام کا انتخاب کیا۔ انہوں نے کہا کہ میں کوئی مذہبی سکالر نہیں ہوں لیکن دین کی جو باتیں مجھے عقلی و شعوری طور پر سمجھ آتی ہیں میں ان پر عمل کرنے اور انہیں آگے پہنچانے کی کوشش کرتا ہوں۔,Entertainment
810,فواد اور وانی کی نئی فلم 'عابیر گلال' کی شوٹنگ مکمل,https://urdu.dunyanews.tv/index.php/ur/Entertainment/849994,لندن: (ویب ڈیسک) پاکستانی سپر سٹار فواد خان اور بالی ووڈ اداکارہ وانی کپور کی لندن میں نئی فلم ’عابیر گلال‘ کی شوٹنگ مکمل ہوگئی۔ آرتی ایس باگڑی کی ہدایت میں بننے والی یہ رومانوی کامیڈی فلم بھارتی اور پاکستانی سینما کے لیے ایک نیا تجربہ ثابت ہونے کی امید ہے، فلم کی پروڈکشن انڈین سٹوریز، اے رچر لینس، اور آرجے پکچرز کے بینر تلے کی گئی ہے۔ حال ہی میں فواد اور وانی کی سیٹ سے کچھ تصاویر وائرل ہوئیں جن میں دونوں کو فلم کی ٹیم کے ساتھ مسکراتے ہوئے دیکھا جا سکتا ہے، اس تصویر میں فواد خان کی اہلیہ صدف خان بھی ان کے ساتھ موجود ہیں جس نے فلم کے مداحوں کے جوش کو مزید بڑھا دیا ہے۔ عابیر گلال کی کہانی دو ایسے کرداروں کے گرد گھومتی ہے جو زندگی میں کئی جذباتی مشکلات سے گزر چکے ہیں اور اچانک ایک دوسرے سے مل کر غیر متوقع طور پر ایک دوسرے کے زخموں کو بھرنے لگتے ہیں جس کا نتیجہ محبت میں نکلتا ہے، اس فلم کا پہلا پوسٹر گزشتہ ماہ جاری کیا گیا تھا جس نے شائقین میں کافی جوش پیدا کیا۔ فواد خان نے حال ہی میں برزخ اور شندور جیسے پراجیکٹس پر کام کیا ہے جبکہ ان کی اگلی فلم نیلوفر بھی جلد ریلیز ہونے والی ہے، دوسری جانب وانی کپور کی آنے والی فلموں میں نیٹ فلکس کا کرائم تھرلر منڈالا مرڈرز اور بدمعاش گل شامل ہیں۔,Entertainment
